tenant_id,is_active,cluster,segment,business_action,tenure_days,n_invoices,avg_rent,rent_cv,overdue_rate,avg_days_late,unpaid_count,avg_eb,billing_freq,discount_dependency,n_switches
8208282e-43b7-930c-251f-223cdeecd947,0,1,standard,Monitor,400,15,11147.733333333334,0.5119719861840236,0.3333333333333333,1.5,1,976.0,1.125,0.0,1
82be44de-b1d6-4e48-e6bb-33ec98b83c7d,1,1,standard,Monitor,212,8,15125.0,0.07012629234907909,1.0,24.571428571428573,1,518.625,1.1320754716981132,0.0,0
82ce206e-2925-18f5-f18c-d80631a9964e,0,1,standard,Monitor,304,14,11965.357142857143,0.7642819612728509,0.42857142857142855,3.0,1,1088.2857142857142,1.381578947368421,0.0,0
8334eb99-0bc0-3c80-9ff8-83bea3d7b5ef,1,0,frequent-late-payer,Proactive collections,852,10,11534.8,0.459417336816222,0.6,23.25,2,1024.2,0.35211267605633806,0.0,1
83af11b3-a274-7404-3265-ec658f74f8cf,0,0,frequent-late-payer,Proactive collections,852,13,9823.846153846154,0.589224570660449,0.6923076923076923,8.5,1,1023.6153846153846,0.45774647887323944,0.0,1
83f51f9d-9d36-eda9-e7fb-5b1badbbd5d9,1,0,frequent-late-payer,Proactive collections,365,13,14356.076923076924,0.036146506900819934,0.9230769230769231,28.09090909090909,1,961.8461538461538,1.0684931506849316,0.0,0
8490df60-3137-5590-8517-f882a6cff021,0,1,standard,Monitor,150,6,11036.0,0.5856667534122003,0.3333333333333333,11.0,1,1874.0,1.2,0.0,0
84c2199c-67b0-4d65-bf33-31f2a6ad244f,0,1,standard,Monitor,27,3,4500.666666666667,1.5556085030818327,0.3333333333333333,5.0,0,416.0,3.0,0.0,0
8506a1fc-82d3-6a5c-c7c5-64702dd9ce92,0,1,standard,Monitor,93,5,7540.0,0.9653769536931641,0.4,13.0,1,659.6,1.6129032258064515,0.0,0
854c86e3-8b7f-0ca8-f4ac-c6a073699611,0,0,frequent-late-payer,Proactive collections,669,23,18554.739130434784,0.20358810767215485,1.0,87.55,3,2179.913043478261,1.0313901345291479,0.0,0
8550917f-04eb-f961-9e92-97c10f626201,0,1,standard,Monitor,64,5,2843.8,1.407486698448653,0.6,8.0,2,555.4,2.34375,0.0,0
855f3f6a-72ae-46f4-4cc2-a9a0d5df5b70,1,0,frequent-late-payer,Proactive collections,1035,35,13758.285714285714,0.07294242538289918,0.11428571428571428,1.0,0,1754.0285714285715,1.0144927536231885,0.0,0
86cd2239-fa55-0389-437e-e8fd505dc931,1,0,frequent-late-payer,Proactive collections,577,20,24724.15,0.09997483056419741,0.6,28.181818181818183,1,2081.2,1.0398613518197573,0.0,0
8709ca2e-a8a6-48a4-b8ce-e813c4796ab9,1,1,standard,Monitor,122,7,8212.0,0.7961457766413734,0.7142857142857143,20.0,1,731.5714285714286,1.7213114754098362,0.0,2
871465d8-763d-f593-3677-399c50f5ed41,0,1,standard,Monitor,92,7,5357.142857142857,1.332755430316094,0.42857142857142855,1.5,1,922.8571428571429,2.282608695652174,0.0,0
87a1e515-e2e0-110f-05d1-04f5a83c066a,1,1,standard,Monitor,181,7,14867.285714285714,0.11259652118942905,1.0,25.666666666666668,1,1376.857142857143,1.160220994475138,0.0,0
890b32d9-f754-8150-5a18-8a21fcdf3828,1,0,frequent-late-payer,Proactive collections,426,16,20238.375,0.3034669231926283,0.5625,19.5,1,1483.4375,1.1267605633802817,0.022222222222222223,1
890d247c-e472-92eb-0db7-ca3bc375622c,0,1,standard,Monitor,395,15,12816.666666666666,0.3831204284427517,0.5333333333333333,6.25,0,748.2,1.139240506329114,0.0,0
8971261e-a813-477f-94c0-0a9661dc4c34,1,1,standard,Monitor,67,4,12000.0,0.5034602488997738,0.25,0.0,1,1291.0,1.791044776119403,0.0,0
8996897f-e383-4fca-87f9-654e1b14b3c2,1,1,standard,Monitor,70,4,12750.0,0.43137254901960786,0.25,4.0,0,772.25,1.7142857142857142,0.0,0
89d188b4-94a9-2f97-e068-155ed8ec3f5e,1,0,frequent-late-payer,Proactive collections,943,11,12812.727272727272,0.26106920266000305,0.8181818181818182,21.25,1,779.8181818181819,0.34994697773064687,0.0,1
8aacbc78-5e56-b3c0-f8bc-fcb5490b94f3,1,0,frequent-late-payer,Proactive collections,1568,39,13160.589743589744,0.2784730161613566,0.9230769230769231,34.1764705882353,2,772.7435897435897,0.7461734693877551,0.0,1
8b48adf3-c14a-fa6d-9785-b4bcb35f8fbb,1,0,frequent-late-payer,Proactive collections,396,14,14165.92857142857,0.08823853813194497,1.0,33.76923076923077,1,1657.357142857143,1.0606060606060606,0.0,0
8c10b5c6-4a40-f455-7732-69c9209c6107,0,1,standard,Monitor,181,8,9856.75,0.6387798355599729,0.875,3.6666666666666665,1,1589.0,1.3259668508287292,0.0,0
8e125a87-1a3e-4b52-855b-635c06bafd87,0,1,standard,Monitor,51,4,9000.0,0.6442049363362562,0.75,4.333333333333333,0,865.5,2.3529411764705883,0.0,0
8e39a9bd-3317-b2a6-22a6-16fa4cab9632,1,0,frequent-late-payer,Proactive collections,594,9,14611.111111111111,0.32561109733533083,0.8888888888888888,85.83333333333333,2,1564.4444444444443,0.45454545454545453,0.03896103896103896,1
8fd367e7-7404-4ef6-530b-a40219a48f1e,0,0,frequent-late-payer,Proactive collections,852,15,10943.866666666667,0.5222426969476365,0.6,15.5,1,1604.8666666666666,0.5281690140845071,0.0,2
918b6526-10a3-4e0e-b3d8-7862211d2485,1,1,standard,Monitor,14,3,7500.0,1.0349449797506682,0.3333333333333333,10.0,0,398.6666666666667,3.0,0.0,1
92a15096-be1f-4189-9ea8-c333765d732a,0,1,standard,Monitor,91,6,4832.833333333333,1.2264609331027327,0.3333333333333333,10.0,1,712.5,1.978021978021978,0.0,1
