property_name,platform,source_url,rating,review_text,review_date,retrieval_date,apify_run_id,provenance,review_id,review_origin
Season 4 Rentals,google_maps,https://www.google.com/maps/search/?api=1&query=Season%204%20Rentals&query_place_id=ChIJpRhkAwJdUjoRou9WXDCSfOk,2,"Noisy location, they says Noise proof glass windows .u cannot fill much noise in bedroom but in bathroom it’s too noisy. Kitchen drawers, fridge were not hygienic .
Not ample parking as they have specified . It’s cramped and back to back parking.
Food is not great , they r ordering from outside so it’s packed bf only .
Staff is very very casual, not at all professional.",2026-08-09T06:40:01.573Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT2pGNFdFSlZUMDFvZHpVeUxWcHFkMGcyZEdSNU1GRRAB,Google
Season 4 Rentals,google_maps,https://www.google.com/maps/search/?api=1&query=Season%204%20Rentals&query_place_id=ChIJpRhkAwJdUjoRou9WXDCSfOk,5,"It's cool for us we are happy they are highly professional in the way they handle check in.and check out ,see we are very warm.to people we adress everyone as sir so we give respect and accept the same",2026-08-04T14:47:31.345Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT2xaMGJsWnRaamsxV25OdVgzZEVOM2MxU0hseFVGRRAB,Google
Season 4 Rentals,google_maps,https://www.google.com/maps/search/?api=1&query=Season%204%20Rentals&query_place_id=ChIJpRhkAwJdUjoRou9WXDCSfOk,1,"I recently stayed at this hotel for five days, and it was a thoroughly disappointing experience. The service was consistently poor and the staff was unfriendly. Housekeeping did not clean the room by default; I had to request it multiple times throughout my stay, and even then, it was not handled properly. Furthermore, breakfast was never served on time.

​To make matters worse, the room was infested with cockroaches. It was clear that the hotel does not prioritize basic hygiene or pest control. I would not recommend this place to anyone and would advise looking elsewhere for a clean and professional stay.",2026-05-31T08:25:11.402Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT2xGc05FaHBhRGsyTjI4NFJWUndSakpFWjJGTWRuYxAB,Google
Season 4 Rentals,google_maps,https://www.google.com/maps/search/?api=1&query=Season%204%20Rentals&query_place_id=ChIJpRhkAwJdUjoRou9WXDCSfOk,4,"Rooms are clean, little small with attached bathrooms, but perfect for 1-2 days stay. We went as a family of 5 members with 1 kid… kitchen was furnished with oven and induction, smart TV in two rooms and hall, washing machine and refrigerator are also there… But my checkin was late by 2 hr. But they extended for 1 hr next day… Overall, I recommend to have a stay there as they have another 2 BHK which is more specious, i will prefer to have 1 week stay in that…",2026-05-26T08:34:37.432Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT2xndFkwUkxjVFJwU2tzMk9VVldTVFJ4Tm5VM1RXYxAB,Google
Season 4 Rentals,google_maps,https://www.google.com/maps/search/?api=1&query=Season%204%20Rentals&query_place_id=ChIJpRhkAwJdUjoRou9WXDCSfOk,5,Nicely curated property near to Thiruvanmaiyur bus stand. Stayed at 1bhk with all amenities although not used anything. Good value for money.,2026-03-19T02:06:46.228Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT21aYU9VSXdSMmhHV0hoRGRqTTNiblpmUTFaUllXYxAB,Google
Season 4 Rentals,google_maps,https://www.google.com/maps/search/?api=1&query=Season%204%20Rentals&query_place_id=ChIJpRhkAwJdUjoRou9WXDCSfOk,5,Excellent hotel and Excellent staff. Thank you Manimaran,2026-03-06T12:11:04.718Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT2tOek5tOWxhM1ZOYUdKQ1NWaHFNRTAxTVY5R1VsRRAB,Google
Season 4 Rentals,google_maps,https://www.google.com/maps/search/?api=1&query=Season%204%20Rentals&query_place_id=ChIJpRhkAwJdUjoRou9WXDCSfOk,5,Friendly and cooperative staff and well maintained rooms and special thanks to Manimaran ji for helping.,2026-03-04T07:08:14.420Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT21WcWJqaFplSFZGY2paNVZFWjJkR1p1Y3pKV1lWRRAB,Google
Season 4 Rentals,google_maps,https://www.google.com/maps/search/?api=1&query=Season%204%20Rentals&query_place_id=ChIJpRhkAwJdUjoRou9WXDCSfOk,5,"It was an amazing and comfortable stay with close proximity to the temple. Especially, the service by Mr Manimaran was really great. Overall,  the experience and service was excellent and best.",2026-02-16T05:53:13.399Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT25aaFkyeENUM2hVTUc1U2VHaG5iamRtVFZWd2RrRRAB,Google
Season 4 Rentals,google_maps,https://www.google.com/maps/search/?api=1&query=Season%204%20Rentals&query_place_id=ChIJpRhkAwJdUjoRou9WXDCSfOk,5,"Very great place to stay!

Comfort is great and the supervisor and his commitment is more than expectations.

The drawback is it is located on the roadside and are not sound proof hence this needs to be addressed.",2026-02-10T13:33:37.916Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT2pWWE5XaDJibDk2UkdObFYwMUxZM0Z4VlRWbU4zYxAB,Google
Season 4 Rentals,google_maps,https://www.google.com/maps/search/?api=1&query=Season%204%20Rentals&query_place_id=ChIJpRhkAwJdUjoRou9WXDCSfOk,4,Really good stay thanks for mani maran for a good takecare,2026-02-06T06:32:18.348Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT21aS05XRTBiMmcwWVVoT2JFZElkMnBVWVRSSVpVRRAB,Google
Season 4 Rentals,google_maps,https://www.google.com/maps/search/?api=1&query=Season%204%20Rentals&query_place_id=ChIJpRhkAwJdUjoRou9WXDCSfOk,5,Very nice place to stay actually feel like a home and staff was polite and handling the question In a proper way especially manimaran was great in hospitality service.,2026-01-01T06:55:53.827Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT21sMk4zSk1WbEZOYUVaZlNWbFlOQzFHUTE5bVFVRRAB,Google
Season 4 Rentals,google_maps,https://www.google.com/maps/search/?api=1&query=Season%204%20Rentals&query_place_id=ChIJpRhkAwJdUjoRou9WXDCSfOk,5,"Nice stay with all facilities like car parking, drinking water and all aminities. Stay is in main road.

Peaceful stay",2025-12-28T05:46:57.854Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT2pGNGRYZEZVbTgxWlRFdGFqQXhTMDlUV2paaVEzYxAB,Google
Season 4 Rentals,google_maps,https://www.google.com/maps/search/?api=1&query=Season%204%20Rentals&query_place_id=ChIJpRhkAwJdUjoRou9WXDCSfOk,5,"The stay at Season 4 rentals was very pleasant. We stayed there for a week. The room was a cozy and spacious enough for 2 of us with a small bedroom and a modular kitchen cum dining area. The parking facility is available. Location of the hotel is great with a nearby market, bus stand and if you are there for s/w company then very close to Tidel park (approx 3 km). The beach is hardly 2 kms. As far as the equipments in kitchen, few were not working properly and also the water heater in the bathroom was also not working. But based on our complaint the equipments were replaced or repaired as quick as possible. The caretaker Mr. Mani was of great help. He has a great attitude and helpful and cordial. About complementary breakfast, the taste and quality is average. As a whole the stay was pleasant and comfortable and I would highly recommend this for a short and even a longer stay. I personally prefer this place if i visit Chennai again and decide to stay at the same area.",2025-12-11T06:36:46.480Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT25JNVJHWXdlSEkwVTJWSlMyUktVblJhTmxvNWVGRRAB,Google
Season 4 Rentals,google_maps,https://www.google.com/maps/search/?api=1&query=Season%204%20Rentals&query_place_id=ChIJpRhkAwJdUjoRou9WXDCSfOk,5,Very good experience!! Food was good and Manimaran provided very good hospitality!,2025-12-02T03:58:48.219Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT21ZeGVHVkNabUV4YlZSelVWbFFhVlp1V1RneU9XYxAB,Google
Season 4 Rentals,google_maps,https://www.google.com/maps/search/?api=1&query=Season%204%20Rentals&query_place_id=ChIJpRhkAwJdUjoRou9WXDCSfOk,4,"The room and location is good.
Every thing  is available inside the room including washing machine and fridge.

The only thing is the room is very small and feels very congested.
It will very difficult for a family of 4 to stay for longer duration.",2025-11-19T10:01:55.244Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT2kxelRYRkJUVmhDUWxCeFZGVkJkMEpLWkRsSFJGRRAB,Google
Season 4 Rentals,google_maps,https://www.google.com/maps/search/?api=1&query=Season%204%20Rentals&query_place_id=ChIJpRhkAwJdUjoRou9WXDCSfOk,5,"Hotel is very good and neat working staff was very polite and speaking in a good way.
Mr.Manimaran is working staff he is very helpful guy and very good person.",2025-11-02T05:25:15.767Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT25OQmFtSTFhMnhGTURoVldqRk5YME53U2xGTFRuYxAB,Google
Season 4 Rentals,google_maps,https://www.google.com/maps/search/?api=1&query=Season%204%20Rentals&query_place_id=ChIJpRhkAwJdUjoRou9WXDCSfOk,5,"Hie guys....one of the best stays in chennai!! Rooms were neat ..main location.
Mr.manimaran at reception is very polite and friendly...
Ample car parking and ofcourse the complimentary breakfast is superb and appetizing...",2025-11-01T05:14:59.010Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT25SNlJYWnVkV3RDT1dkVVIxOVdlblpzWW05d2QzYxAB,Google
Yali Service Apartment,google_maps,https://www.google.com/maps/search/?api=1&query=Yali%20Service%20Apartment&query_place_id=ChIJWzJVeBRdUjoR3v2oOXvzUhE,4,Had a great stay at yali service apartment.good and clean room and service.special thanks to sidhhu sir.had a wonderful experience,2026-08-18T05:51:29.438Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT21RM2FUUm5hWFl4UTA1a00zazFRMGhEVUd4bmJGRRAB,Google
Yali Service Apartment,google_maps,https://www.google.com/maps/search/?api=1&query=Yali%20Service%20Apartment&query_place_id=ChIJWzJVeBRdUjoR3v2oOXvzUhE,5,Very good service,2026-08-17T08:31:17.403Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT25kU2JVaFRjalJ0UjNOMFZWUjZSVEZrTkdwa2NGRRAB,Google
Yali Service Apartment,google_maps,https://www.google.com/maps/search/?api=1&query=Yali%20Service%20Apartment&query_place_id=ChIJWzJVeBRdUjoR3v2oOXvzUhE,5,Excellent stay,2026-08-03T11:19:41.767Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT2pOWU9FczBUVEJXUlhCbVVsaExTbkZRYkVWd05uYxAB,Google
Yali Service Apartment,google_maps,https://www.google.com/maps/search/?api=1&query=Yali%20Service%20Apartment&query_place_id=ChIJWzJVeBRdUjoR3v2oOXvzUhE,4,"⭐⭐⭐⭐⭐ Had a wonderful stay! 😊

🎟️Budget Friendly 💸
🏨 Couple-friendly atmosphere ❤️
🚗🏍️ Safe car & bike parking available
📹 CCTV surveillance for added security
⏰ Flexible & customized time slots – very convenient!
🤝 The staff were polite, and special thanks to Sidhu for the great hospitality and support throughout our stay. 🙌

Highly recommended for a safe, comfortable, and hassle-free experience. Thank you, Sidhu! 🌟",2026-08-03T09:22:21.049Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT2toR09EUkZjMUZqUTNWamVreGxaMlJSTm5waFJHYxAB,Google
Yali Service Apartment,google_maps,https://www.google.com/maps/search/?api=1&query=Yali%20Service%20Apartment&query_place_id=ChIJWzJVeBRdUjoR3v2oOXvzUhE,5,"Had a great stay. The room was clean, comfortable, and well maintained. Special thanks to Sidhu from room service—he was very kind, polite, and helpful. His excellent service made my stay even more pleasant.",2026-07-07T18:18:00.445Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT2t4QmFDMTFkM3BIUjNSek9UWXlOMjVPY1hRMFprRRAB,Google
Yali Service Apartment,google_maps,https://www.google.com/maps/search/?api=1&query=Yali%20Service%20Apartment&query_place_id=ChIJWzJVeBRdUjoR3v2oOXvzUhE,5,I stayed here with my family for 4 days and hospitality was excellent at this place. It made to feel like staying at home. Thanks to entire team and especially Sidhu sir was treating guests so welcomingly.,2026-06-27T09:39:01.884Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT2pWaExVaGpabkU1YTFRMlNVaG9NemRJVTFOTmVFRRAB,Google
Yali Service Apartment,google_maps,https://www.google.com/maps/search/?api=1&query=Yali%20Service%20Apartment&query_place_id=ChIJWzJVeBRdUjoR3v2oOXvzUhE,5,"I genuinely recommend Yali Service Apartments for families. I stayed here for a week with my family. They prioritize guests safety and ensure every need is taken care of promptly and with great attention. They have car parking facilities as well.
A special thanks to the manager, Mr. Siddhu, who was extremely caring, courteous, and welcoming throughout our stay. His hospitality made our experience truly comfortable.",2026-06-27T09:32:55.279Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT2tOTk0yWktNWGt4T0dzMlNsOWlNVkpUWWtWTE5sRRAB,Google
Yali Service Apartment,google_maps,https://www.google.com/maps/search/?api=1&query=Yali%20Service%20Apartment&query_place_id=ChIJWzJVeBRdUjoR3v2oOXvzUhE,5,"Stayed here for doing my course in HIMT , rooms are very reasonable price and siddhu was very helpfull.",2026-06-25T08:21:41.049Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT2xOWFdYUXpaV2gzWVU0eU5FRlBSREIzT0ZSdFVGRRAB,Google
Yali Service Apartment,google_maps,https://www.google.com/maps/search/?api=1&query=Yali%20Service%20Apartment&query_place_id=ChIJWzJVeBRdUjoR3v2oOXvzUhE,5,Service is good,2026-06-22T16:02:29.505Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT21sVGJsVlllVkZJT0VkSGVUSmpRVXBPY1dsRlVWRRAB,Google
Yali Service Apartment,google_maps,https://www.google.com/maps/search/?api=1&query=Yali%20Service%20Apartment&query_place_id=ChIJWzJVeBRdUjoR3v2oOXvzUhE,5,"I had a pleasant stay at this service apartment. The rooms were clean, spacious, and well-maintained. The staff(sidhu) was friendly and responsive to our needs. The location was convenient, with easy access to nearby shops and restaurants. The amenities provided made the stay comfortable and hassle-free. Overall, it was a good experience, and I would recommend this service apartment to others.",2026-06-19T05:15:34.359Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT2pOc1FtZHljbWd0UWpabWNqUnpWRzFTYUhwbmNVRRAB,Google
Yali Service Apartment,google_maps,https://www.google.com/maps/search/?api=1&query=Yali%20Service%20Apartment&query_place_id=ChIJWzJVeBRdUjoR3v2oOXvzUhE,5,"Overall Experience: Excellent

Rooms: Rooms are compact and clean with proper amenities. AC, TV, beds, washroom are all in proper condition. Bathrooms are well maintained.

House keeping: Housekeeping service is very good. Particular care taker Sidhu attends to all queries promptly and listens to customer patiently. Housekeeping bhaiya is also good and do his duty perfectly.

It is well suited for Single, couple or Family stay. Security is very good. Location friendly place where it's near to both ECR and OMR roads with ample of shops and hotels nearby.

Solar heater is used I guess. Replacing solar heater with electric heater will be good particularly during winter times",2026-06-07T14:34:21.973Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT2tkaVZYSTRhRmhEUlRGRlpHaGhVR0prWDAxVVRYYxAB,Google
Yali Service Apartment,google_maps,https://www.google.com/maps/search/?api=1&query=Yali%20Service%20Apartment&query_place_id=ChIJWzJVeBRdUjoR3v2oOXvzUhE,5,"I stayed at Yazhli Service Apartment as a couple, and the service was excellent. The room was neat, clean, well-maintained, and had a pleasant atmosphere. The room boy was also very kind and helpful.

A special thanks to Sidhu Sir, who took care of everything and was very supportive throughout our stay. He is a genuinely good person. Even when we had an urgent situation and needed a room change, he helped us immediately without any issues.

Overall, it was a very good experience. If anyone is visiting the Perungudi area, I highly recommend staying at Yazhli Service Apartment. It is safe and secure for both couples and families. There are also plenty of shops nearby, and it is conveniently located close to the bus stand.

Thank you for the wonderful hospitality! ⭐⭐⭐⭐⭐",2026-06-07T14:05:55.929Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT21wbE4yNUNRbkV4UkZnNFlYb3RaVzAxWmpkVFFYYxAB,Google
Yali Service Apartment,google_maps,https://www.google.com/maps/search/?api=1&query=Yali%20Service%20Apartment&query_place_id=ChIJWzJVeBRdUjoR3v2oOXvzUhE,5,Wonderful experience and kind service and Humble response,2026-05-17T14:08:16.380Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT2s1dmVXOXVTbGszZWtsemVuVnNkek5QY1RaclVFRRAB,Google
Yali Service Apartment,google_maps,https://www.google.com/maps/search/?api=1&query=Yali%20Service%20Apartment&query_place_id=ChIJWzJVeBRdUjoR3v2oOXvzUhE,5,"Very good behavior of the staff, net and clean room  and cheaf room  fair.",2026-04-23T15:23:09.040Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT21aelRGTnVja3Q0V1hCWU5GVnZURzV4UjNVd2NGRRAB,Google
Yali Service Apartment,google_maps,https://www.google.com/maps/search/?api=1&query=Yali%20Service%20Apartment&query_place_id=ChIJWzJVeBRdUjoR3v2oOXvzUhE,5,"I had a very comfortable and pleasant stay at Yali Service Apartment. The rooms were clean, well-maintained, and had a very homely feel to them. A special mention to the caretaker, Siddhu, who manages the property exceptionally well. He was extremely polite, helpful, and went out of his way to ensure all my requests were handled promptly. Highly recommend this place for anyone looking for a reliable stay in Chennai.",2026-04-17T08:44:02.241Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT21KR1IwdG1Ua1YyYkVKUlozZGthVE5RYVdVeE5YYxAB,Google
Yali Service Apartment,google_maps,https://www.google.com/maps/search/?api=1&query=Yali%20Service%20Apartment&query_place_id=ChIJWzJVeBRdUjoR3v2oOXvzUhE,5,Clean and comfortable rooms. Good service towards customers . Thanks to siddhu for our comfortable stay.,2026-04-13T09:52:23.128Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT25Rd2NEWTRNME5XUlRWRE5reHdTME52UzJFNWJHYxAB,Google
Yali Service Apartment,google_maps,https://www.google.com/maps/search/?api=1&query=Yali%20Service%20Apartment&query_place_id=ChIJWzJVeBRdUjoR3v2oOXvzUhE,5,"Had a great experience here . We also had a peaceful and comfortable stay .
And siddhu managed very well through out the stay",2026-04-13T09:48:18.675Z,2026-08-18,zID57BCmD2hhyLRCb,Apify compass/crawler-google-places dataset l4cqWmfaZENy3LdCI,Ci9DQUlRQUNvZENodHljRjlvT214UFNYWjZlbE5hZFVSNmVXNTVlREZ2UkRabU4xRRAB,Google
